phase,task,model,arm,seed,metric,value
core,wikisql,qwen25_7b_base,base,,lf_correct_pct,42.1875
core,wikisql,qwen25_7b_base,base,,query_valid_pct,99.31640625
core,wikisql,qwen25_7b_base,base,,execution_ok_pct,98.92578125
core,wikisql,qwen25_7b_base,base,,empty_prediction_pct,22.265625
core,wikisql,qwen25_7b_base,base,,strict_json_pct,98.33984375
core,wikisql,qwen25_7b_base,base,,native_eos_pct,99.8046875
core,wikisql,qwen25_7b_base,base,,capped_pct,0.1953125
core,wikisql,qwen25_7b_base,base,,mean_generated_tokens,34.80859375
core,wikisql,qwen25_7b_base,hidden,7100,primary,81.4453125
core,wikisql,qwen25_7b_base,hidden,7100,lf_correct_pct,75.68359375
core,wikisql,qwen25_7b_base,hidden,7100,query_valid_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden,7100,execution_ok_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden,7100,empty_prediction_pct,9.5703125
core,wikisql,qwen25_7b_base,hidden,7100,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden,7100,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden,7100,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden,7100,mean_generated_tokens,25.8095703125
core,wikisql,qwen25_7b_base,hidden,7101,primary,81.8359375
core,wikisql,qwen25_7b_base,hidden,7101,lf_correct_pct,75.29296875
core,wikisql,qwen25_7b_base,hidden,7101,query_valid_pct,100.0
core,wikisql,qwen25_7b_base,hidden,7101,execution_ok_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden,7101,empty_prediction_pct,8.59375
core,wikisql,qwen25_7b_base,hidden,7101,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden,7101,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden,7101,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden,7101,mean_generated_tokens,25.796875
core,wikisql,qwen25_7b_base,hidden,7102,primary,81.25
core,wikisql,qwen25_7b_base,hidden,7102,lf_correct_pct,75.5859375
core,wikisql,qwen25_7b_base,hidden,7102,query_valid_pct,100.0
core,wikisql,qwen25_7b_base,hidden,7102,execution_ok_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden,7102,empty_prediction_pct,9.47265625
core,wikisql,qwen25_7b_base,hidden,7102,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden,7102,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden,7102,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden,7102,mean_generated_tokens,25.8125
core,wikisql,qwen25_7b_base,hidden_budget,7100,primary,81.0546875
core,wikisql,qwen25_7b_base,hidden_budget,7100,lf_correct_pct,75.390625
core,wikisql,qwen25_7b_base,hidden_budget,7100,query_valid_pct,100.0
core,wikisql,qwen25_7b_base,hidden_budget,7100,execution_ok_pct,100.0
core,wikisql,qwen25_7b_base,hidden_budget,7100,empty_prediction_pct,9.66796875
core,wikisql,qwen25_7b_base,hidden_budget,7100,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden_budget,7100,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden_budget,7100,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden_budget,7100,mean_generated_tokens,25.80859375
core,wikisql,qwen25_7b_base,hidden_budget,7101,primary,81.8359375
core,wikisql,qwen25_7b_base,hidden_budget,7101,lf_correct_pct,75.68359375
core,wikisql,qwen25_7b_base,hidden_budget,7101,query_valid_pct,100.0
core,wikisql,qwen25_7b_base,hidden_budget,7101,execution_ok_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden_budget,7101,empty_prediction_pct,8.59375
core,wikisql,qwen25_7b_base,hidden_budget,7101,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden_budget,7101,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden_budget,7101,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden_budget,7101,mean_generated_tokens,25.7861328125
core,wikisql,qwen25_7b_base,hidden_budget,7102,primary,81.0546875
core,wikisql,qwen25_7b_base,hidden_budget,7102,lf_correct_pct,75.5859375
core,wikisql,qwen25_7b_base,hidden_budget,7102,query_valid_pct,100.0
core,wikisql,qwen25_7b_base,hidden_budget,7102,execution_ok_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden_budget,7102,empty_prediction_pct,9.66796875
core,wikisql,qwen25_7b_base,hidden_budget,7102,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden_budget,7102,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden_budget,7102,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden_budget,7102,mean_generated_tokens,25.8046875
core,wikisql,qwen25_7b_base,hidden_input,7100,primary,81.25
core,wikisql,qwen25_7b_base,hidden_input,7100,lf_correct_pct,75.29296875
core,wikisql,qwen25_7b_base,hidden_input,7100,query_valid_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden_input,7100,execution_ok_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden_input,7100,empty_prediction_pct,9.66796875
core,wikisql,qwen25_7b_base,hidden_input,7100,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden_input,7100,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden_input,7100,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden_input,7100,mean_generated_tokens,25.890625
core,wikisql,qwen25_7b_base,hidden_input,7101,primary,82.91015625
core,wikisql,qwen25_7b_base,hidden_input,7101,lf_correct_pct,77.24609375
core,wikisql,qwen25_7b_base,hidden_input,7101,query_valid_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden_input,7101,execution_ok_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden_input,7101,empty_prediction_pct,7.71484375
core,wikisql,qwen25_7b_base,hidden_input,7101,strict_json_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden_input,7101,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden_input,7101,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden_input,7101,mean_generated_tokens,25.8291015625
core,wikisql,qwen25_7b_base,hidden_input,7102,primary,81.4453125
core,wikisql,qwen25_7b_base,hidden_input,7102,lf_correct_pct,76.26953125
core,wikisql,qwen25_7b_base,hidden_input,7102,query_valid_pct,100.0
core,wikisql,qwen25_7b_base,hidden_input,7102,execution_ok_pct,100.0
core,wikisql,qwen25_7b_base,hidden_input,7102,empty_prediction_pct,9.86328125
core,wikisql,qwen25_7b_base,hidden_input,7102,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden_input,7102,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden_input,7102,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden_input,7102,mean_generated_tokens,25.853515625
core,wikisql,qwen25_7b_base,hidden_output,7100,primary,81.8359375
core,wikisql,qwen25_7b_base,hidden_output,7100,lf_correct_pct,76.07421875
core,wikisql,qwen25_7b_base,hidden_output,7100,query_valid_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden_output,7100,execution_ok_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden_output,7100,empty_prediction_pct,8.984375
core,wikisql,qwen25_7b_base,hidden_output,7100,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden_output,7100,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden_output,7100,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden_output,7100,mean_generated_tokens,25.814453125
core,wikisql,qwen25_7b_base,hidden_output,7101,primary,82.32421875
core,wikisql,qwen25_7b_base,hidden_output,7101,lf_correct_pct,76.953125
core,wikisql,qwen25_7b_base,hidden_output,7101,query_valid_pct,99.8046875
core,wikisql,qwen25_7b_base,hidden_output,7101,execution_ok_pct,99.8046875
core,wikisql,qwen25_7b_base,hidden_output,7101,empty_prediction_pct,8.203125
core,wikisql,qwen25_7b_base,hidden_output,7101,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden_output,7101,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden_output,7101,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden_output,7101,mean_generated_tokens,25.888671875
core,wikisql,qwen25_7b_base,hidden_output,7102,primary,81.4453125
core,wikisql,qwen25_7b_base,hidden_output,7102,lf_correct_pct,75.87890625
core,wikisql,qwen25_7b_base,hidden_output,7102,query_valid_pct,100.0
core,wikisql,qwen25_7b_base,hidden_output,7102,execution_ok_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden_output,7102,empty_prediction_pct,9.27734375
core,wikisql,qwen25_7b_base,hidden_output,7102,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden_output,7102,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden_output,7102,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden_output,7102,mean_generated_tokens,25.8369140625
core,wikisql,qwen25_7b_base,hidden_both,7100,primary,82.6171875
core,wikisql,qwen25_7b_base,hidden_both,7100,lf_correct_pct,77.05078125
core,wikisql,qwen25_7b_base,hidden_both,7100,query_valid_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden_both,7100,execution_ok_pct,99.90234375
core,wikisql,qwen25_7b_base,hidden_both,7100,empty_prediction_pct,8.3984375
core,wikisql,qwen25_7b_base,hidden_both,7100,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden_both,7100,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden_both,7100,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden_both,7100,mean_generated_tokens,25.837890625
core,wikisql,qwen25_7b_base,hidden_both,7101,primary,82.8125
core,wikisql,qwen25_7b_base,hidden_both,7101,lf_correct_pct,77.1484375
core,wikisql,qwen25_7b_base,hidden_both,7101,query_valid_pct,100.0
core,wikisql,qwen25_7b_base,hidden_both,7101,execution_ok_pct,100.0
core,wikisql,qwen25_7b_base,hidden_both,7101,empty_prediction_pct,8.10546875
core,wikisql,qwen25_7b_base,hidden_both,7101,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden_both,7101,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden_both,7101,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden_both,7101,mean_generated_tokens,25.8251953125
core,wikisql,qwen25_7b_base,hidden_both,7102,primary,81.8359375
core,wikisql,qwen25_7b_base,hidden_both,7102,lf_correct_pct,76.26953125
core,wikisql,qwen25_7b_base,hidden_both,7102,query_valid_pct,100.0
core,wikisql,qwen25_7b_base,hidden_both,7102,execution_ok_pct,100.0
core,wikisql,qwen25_7b_base,hidden_both,7102,empty_prediction_pct,9.1796875
core,wikisql,qwen25_7b_base,hidden_both,7102,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,hidden_both,7102,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,hidden_both,7102,capped_pct,0.0
core,wikisql,qwen25_7b_base,hidden_both,7102,mean_generated_tokens,25.8544921875
core,wikisql,qwen25_7b_base,input,7100,primary,62.79296875
core,wikisql,qwen25_7b_base,input,7100,lf_correct_pct,53.3203125
core,wikisql,qwen25_7b_base,input,7100,query_valid_pct,98.92578125
core,wikisql,qwen25_7b_base,input,7100,execution_ok_pct,98.33984375
core,wikisql,qwen25_7b_base,input,7100,empty_prediction_pct,17.7734375
core,wikisql,qwen25_7b_base,input,7100,strict_json_pct,99.21875
core,wikisql,qwen25_7b_base,input,7100,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,input,7100,capped_pct,0.0
core,wikisql,qwen25_7b_base,input,7100,mean_generated_tokens,25.89453125
core,wikisql,qwen25_7b_base,input,7101,primary,64.0625
core,wikisql,qwen25_7b_base,input,7101,lf_correct_pct,55.078125
core,wikisql,qwen25_7b_base,input,7101,query_valid_pct,99.4140625
core,wikisql,qwen25_7b_base,input,7101,execution_ok_pct,98.828125
core,wikisql,qwen25_7b_base,input,7101,empty_prediction_pct,18.359375
core,wikisql,qwen25_7b_base,input,7101,strict_json_pct,99.51171875
core,wikisql,qwen25_7b_base,input,7101,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,input,7101,capped_pct,0.0
core,wikisql,qwen25_7b_base,input,7101,mean_generated_tokens,25.869140625
core,wikisql,qwen25_7b_base,input,7102,primary,61.71875
core,wikisql,qwen25_7b_base,input,7102,lf_correct_pct,53.02734375
core,wikisql,qwen25_7b_base,input,7102,query_valid_pct,98.53515625
core,wikisql,qwen25_7b_base,input,7102,execution_ok_pct,98.14453125
core,wikisql,qwen25_7b_base,input,7102,empty_prediction_pct,20.21484375
core,wikisql,qwen25_7b_base,input,7102,strict_json_pct,98.92578125
core,wikisql,qwen25_7b_base,input,7102,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,input,7102,capped_pct,0.0
core,wikisql,qwen25_7b_base,input,7102,mean_generated_tokens,26.1591796875
core,wikisql,qwen25_7b_base,output,7100,primary,52.9296875
core,wikisql,qwen25_7b_base,output,7100,lf_correct_pct,44.62890625
core,wikisql,qwen25_7b_base,output,7100,query_valid_pct,99.8046875
core,wikisql,qwen25_7b_base,output,7100,execution_ok_pct,98.828125
core,wikisql,qwen25_7b_base,output,7100,empty_prediction_pct,28.80859375
core,wikisql,qwen25_7b_base,output,7100,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,output,7100,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,output,7100,capped_pct,0.0
core,wikisql,qwen25_7b_base,output,7100,mean_generated_tokens,25.603515625
core,wikisql,qwen25_7b_base,output,7101,primary,51.07421875
core,wikisql,qwen25_7b_base,output,7101,lf_correct_pct,42.7734375
core,wikisql,qwen25_7b_base,output,7101,query_valid_pct,99.51171875
core,wikisql,qwen25_7b_base,output,7101,execution_ok_pct,98.6328125
core,wikisql,qwen25_7b_base,output,7101,empty_prediction_pct,30.17578125
core,wikisql,qwen25_7b_base,output,7101,strict_json_pct,99.8046875
core,wikisql,qwen25_7b_base,output,7101,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,output,7101,capped_pct,0.0
core,wikisql,qwen25_7b_base,output,7101,mean_generated_tokens,25.6630859375
core,wikisql,qwen25_7b_base,output,7102,primary,50.1953125
core,wikisql,qwen25_7b_base,output,7102,lf_correct_pct,42.578125
core,wikisql,qwen25_7b_base,output,7102,query_valid_pct,99.609375
core,wikisql,qwen25_7b_base,output,7102,execution_ok_pct,98.53515625
core,wikisql,qwen25_7b_base,output,7102,empty_prediction_pct,31.34765625
core,wikisql,qwen25_7b_base,output,7102,strict_json_pct,99.8046875
core,wikisql,qwen25_7b_base,output,7102,native_eos_pct,99.90234375
core,wikisql,qwen25_7b_base,output,7102,capped_pct,0.09765625
core,wikisql,qwen25_7b_base,output,7102,mean_generated_tokens,25.880859375
core,wikisql,qwen25_7b_base,both,7100,primary,71.484375
core,wikisql,qwen25_7b_base,both,7100,lf_correct_pct,63.37890625
core,wikisql,qwen25_7b_base,both,7100,query_valid_pct,99.70703125
core,wikisql,qwen25_7b_base,both,7100,execution_ok_pct,99.4140625
core,wikisql,qwen25_7b_base,both,7100,empty_prediction_pct,15.0390625
core,wikisql,qwen25_7b_base,both,7100,strict_json_pct,100.0
core,wikisql,qwen25_7b_base,both,7100,native_eos_pct,100.0
core,wikisql,qwen25_7b_base,both,7100,capped_pct,0.0
core,wikisql,qwen25_7b_base,both,7100,mean_generated_tokens,25.771484375
core,wikisql,qwen25_7b_base,both,7101,primary,70.1171875
core,wikisql,qwen25_7b_base,both,7101,lf_correct_pct,62.79296875
core,wikisql,qwen25_7b_base,both,7101,query_valid_pct,99.8046875
core,wikisql,qwen25_7b_base,both,7101,execution_ok_pct,99.31640625
core,wikisql,qwen25_7b_base,both,7101,empty_prediction_pct,15.91796875
core,wikisql,qwen25_7b_base,both,7101,strict_json_pct,99.90234375
core,wikisql,qwen25_7b_base,both,7101,native_eos_pct,99.90234375
core,wikisql,qwen25_7b_base,both,7101,capped_pct,0.09765625
core,wikisql,qwen25_7b_base,both,7101,mean_generated_tokens,26.08984375
core,wikisql,qwen25_7b_base,both,7102,primary,69.7265625
core,wikisql,qwen25_7b_base,both,7102,lf_correct_pct,62.20703125
core,wikisql,qwen25_7b_base,both,7102,query_valid_pct,99.51171875
core,wikisql,qwen25_7b_base,both,7102,execution_ok_pct,99.21875
core,wikisql,qwen25_7b_base,both,7102,empty_prediction_pct,16.015625
core,wikisql,qwen25_7b_base,both,7102,strict_json_pct,99.90234375
core,wikisql,qwen25_7b_base,both,7102,native_eos_pct,99.90234375
core,wikisql,qwen25_7b_base,both,7102,capped_pct,0.09765625
core,wikisql,qwen25_7b_base,both,7102,mean_generated_tokens,26.001953125
core,wikisql,qwen3_06b_base,base,,primary,5.37109375
core,wikisql,qwen3_06b_base,base,,lf_correct_pct,0.29296875
core,wikisql,qwen3_06b_base,base,,query_valid_pct,72.55859375
core,wikisql,qwen3_06b_base,base,,execution_ok_pct,70.8984375
core,wikisql,qwen3_06b_base,base,,empty_prediction_pct,9.5703125
core,wikisql,qwen3_06b_base,base,,strict_json_pct,91.11328125
core,wikisql,qwen3_06b_base,base,,native_eos_pct,95.01953125
core,wikisql,qwen3_06b_base,base,,capped_pct,4.98046875
core,wikisql,qwen3_06b_base,base,,mean_generated_tokens,38.29296875
core,wikisql,qwen3_06b_base,hidden,7100,primary,72.55859375
core,wikisql,qwen3_06b_base,hidden,7100,lf_correct_pct,66.2109375
core,wikisql,qwen3_06b_base,hidden,7100,query_valid_pct,98.4375
core,wikisql,qwen3_06b_base,hidden,7100,execution_ok_pct,98.14453125
core,wikisql,qwen3_06b_base,hidden,7100,empty_prediction_pct,13.0859375
core,wikisql,qwen3_06b_base,hidden,7100,strict_json_pct,99.8046875
core,wikisql,qwen3_06b_base,hidden,7100,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden,7100,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden,7100,mean_generated_tokens,25.77734375
core,wikisql,qwen3_06b_base,hidden,7101,primary,70.01953125
core,wikisql,qwen3_06b_base,hidden,7101,lf_correct_pct,64.2578125
core,wikisql,qwen3_06b_base,hidden,7101,query_valid_pct,98.33984375
core,wikisql,qwen3_06b_base,hidden,7101,execution_ok_pct,98.14453125
core,wikisql,qwen3_06b_base,hidden,7101,empty_prediction_pct,14.453125
core,wikisql,qwen3_06b_base,hidden,7101,strict_json_pct,99.70703125
core,wikisql,qwen3_06b_base,hidden,7101,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden,7101,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden,7101,mean_generated_tokens,25.73828125
core,wikisql,qwen3_06b_base,hidden,7102,primary,70.3125
core,wikisql,qwen3_06b_base,hidden,7102,lf_correct_pct,64.16015625
core,wikisql,qwen3_06b_base,hidden,7102,query_valid_pct,98.33984375
core,wikisql,qwen3_06b_base,hidden,7102,execution_ok_pct,98.046875
core,wikisql,qwen3_06b_base,hidden,7102,empty_prediction_pct,15.13671875
core,wikisql,qwen3_06b_base,hidden,7102,strict_json_pct,99.70703125
core,wikisql,qwen3_06b_base,hidden,7102,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden,7102,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden,7102,mean_generated_tokens,25.9130859375
core,wikisql,qwen3_06b_base,hidden_budget,7100,primary,72.4609375
core,wikisql,qwen3_06b_base,hidden_budget,7100,lf_correct_pct,65.91796875
core,wikisql,qwen3_06b_base,hidden_budget,7100,query_valid_pct,98.33984375
core,wikisql,qwen3_06b_base,hidden_budget,7100,execution_ok_pct,97.8515625
core,wikisql,qwen3_06b_base,hidden_budget,7100,empty_prediction_pct,13.18359375
core,wikisql,qwen3_06b_base,hidden_budget,7100,strict_json_pct,99.8046875
core,wikisql,qwen3_06b_base,hidden_budget,7100,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden_budget,7100,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden_budget,7100,mean_generated_tokens,25.8466796875
core,wikisql,qwen3_06b_base,hidden_budget,7101,primary,70.3125
core,wikisql,qwen3_06b_base,hidden_budget,7101,lf_correct_pct,63.96484375
core,wikisql,qwen3_06b_base,hidden_budget,7101,query_valid_pct,98.2421875
core,wikisql,qwen3_06b_base,hidden_budget,7101,execution_ok_pct,98.046875
core,wikisql,qwen3_06b_base,hidden_budget,7101,empty_prediction_pct,14.6484375
core,wikisql,qwen3_06b_base,hidden_budget,7101,strict_json_pct,99.51171875
core,wikisql,qwen3_06b_base,hidden_budget,7101,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden_budget,7101,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden_budget,7101,mean_generated_tokens,25.798828125
core,wikisql,qwen3_06b_base,hidden_budget,7102,primary,70.8984375
core,wikisql,qwen3_06b_base,hidden_budget,7102,lf_correct_pct,64.2578125
core,wikisql,qwen3_06b_base,hidden_budget,7102,query_valid_pct,98.046875
core,wikisql,qwen3_06b_base,hidden_budget,7102,execution_ok_pct,97.55859375
core,wikisql,qwen3_06b_base,hidden_budget,7102,empty_prediction_pct,14.55078125
core,wikisql,qwen3_06b_base,hidden_budget,7102,strict_json_pct,99.51171875
core,wikisql,qwen3_06b_base,hidden_budget,7102,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden_budget,7102,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden_budget,7102,mean_generated_tokens,25.9638671875
core,wikisql,qwen3_06b_base,hidden_input,7100,primary,72.265625
core,wikisql,qwen3_06b_base,hidden_input,7100,lf_correct_pct,66.6015625
core,wikisql,qwen3_06b_base,hidden_input,7100,query_valid_pct,98.14453125
core,wikisql,qwen3_06b_base,hidden_input,7100,execution_ok_pct,97.94921875
core,wikisql,qwen3_06b_base,hidden_input,7100,empty_prediction_pct,13.57421875
core,wikisql,qwen3_06b_base,hidden_input,7100,strict_json_pct,99.609375
core,wikisql,qwen3_06b_base,hidden_input,7100,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden_input,7100,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden_input,7100,mean_generated_tokens,25.890625
core,wikisql,qwen3_06b_base,hidden_input,7101,primary,71.38671875
core,wikisql,qwen3_06b_base,hidden_input,7101,lf_correct_pct,65.4296875
core,wikisql,qwen3_06b_base,hidden_input,7101,query_valid_pct,98.2421875
core,wikisql,qwen3_06b_base,hidden_input,7101,execution_ok_pct,98.046875
core,wikisql,qwen3_06b_base,hidden_input,7101,empty_prediction_pct,13.18359375
core,wikisql,qwen3_06b_base,hidden_input,7101,strict_json_pct,99.51171875
core,wikisql,qwen3_06b_base,hidden_input,7101,native_eos_pct,99.90234375
core,wikisql,qwen3_06b_base,hidden_input,7101,capped_pct,0.09765625
core,wikisql,qwen3_06b_base,hidden_input,7101,mean_generated_tokens,26.03125
core,wikisql,qwen3_06b_base,hidden_input,7102,primary,70.60546875
core,wikisql,qwen3_06b_base,hidden_input,7102,lf_correct_pct,64.84375
core,wikisql,qwen3_06b_base,hidden_input,7102,query_valid_pct,98.14453125
core,wikisql,qwen3_06b_base,hidden_input,7102,execution_ok_pct,97.94921875
core,wikisql,qwen3_06b_base,hidden_input,7102,empty_prediction_pct,14.55078125
core,wikisql,qwen3_06b_base,hidden_input,7102,strict_json_pct,99.70703125
core,wikisql,qwen3_06b_base,hidden_input,7102,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden_input,7102,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden_input,7102,mean_generated_tokens,25.9189453125
core,wikisql,qwen3_06b_base,hidden_output,7100,primary,73.046875
core,wikisql,qwen3_06b_base,hidden_output,7100,lf_correct_pct,66.69921875
core,wikisql,qwen3_06b_base,hidden_output,7100,query_valid_pct,98.2421875
core,wikisql,qwen3_06b_base,hidden_output,7100,execution_ok_pct,98.046875
core,wikisql,qwen3_06b_base,hidden_output,7100,empty_prediction_pct,13.8671875
core,wikisql,qwen3_06b_base,hidden_output,7100,strict_json_pct,99.8046875
core,wikisql,qwen3_06b_base,hidden_output,7100,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden_output,7100,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden_output,7100,mean_generated_tokens,25.75390625
core,wikisql,qwen3_06b_base,hidden_output,7101,primary,70.80078125
core,wikisql,qwen3_06b_base,hidden_output,7101,lf_correct_pct,64.94140625
core,wikisql,qwen3_06b_base,hidden_output,7101,query_valid_pct,98.2421875
core,wikisql,qwen3_06b_base,hidden_output,7101,execution_ok_pct,98.14453125
core,wikisql,qwen3_06b_base,hidden_output,7101,empty_prediction_pct,14.16015625
core,wikisql,qwen3_06b_base,hidden_output,7101,strict_json_pct,99.609375
core,wikisql,qwen3_06b_base,hidden_output,7101,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden_output,7101,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden_output,7101,mean_generated_tokens,25.744140625
core,wikisql,qwen3_06b_base,hidden_output,7102,primary,71.2890625
core,wikisql,qwen3_06b_base,hidden_output,7102,lf_correct_pct,65.4296875
core,wikisql,qwen3_06b_base,hidden_output,7102,query_valid_pct,98.33984375
core,wikisql,qwen3_06b_base,hidden_output,7102,execution_ok_pct,97.94921875
core,wikisql,qwen3_06b_base,hidden_output,7102,empty_prediction_pct,14.453125
core,wikisql,qwen3_06b_base,hidden_output,7102,strict_json_pct,99.609375
core,wikisql,qwen3_06b_base,hidden_output,7102,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden_output,7102,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden_output,7102,mean_generated_tokens,25.9365234375
core,wikisql,qwen3_06b_base,hidden_both,7100,primary,73.4375
core,wikisql,qwen3_06b_base,hidden_both,7100,lf_correct_pct,67.578125
core,wikisql,qwen3_06b_base,hidden_both,7100,query_valid_pct,98.4375
core,wikisql,qwen3_06b_base,hidden_both,7100,execution_ok_pct,98.4375
core,wikisql,qwen3_06b_base,hidden_both,7100,empty_prediction_pct,13.671875
core,wikisql,qwen3_06b_base,hidden_both,7100,strict_json_pct,99.8046875
core,wikisql,qwen3_06b_base,hidden_both,7100,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden_both,7100,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden_both,7100,mean_generated_tokens,25.9296875
core,wikisql,qwen3_06b_base,hidden_both,7101,primary,71.2890625
core,wikisql,qwen3_06b_base,hidden_both,7101,lf_correct_pct,66.015625
core,wikisql,qwen3_06b_base,hidden_both,7101,query_valid_pct,98.53515625
core,wikisql,qwen3_06b_base,hidden_both,7101,execution_ok_pct,98.4375
core,wikisql,qwen3_06b_base,hidden_both,7101,empty_prediction_pct,13.4765625
core,wikisql,qwen3_06b_base,hidden_both,7101,strict_json_pct,99.90234375
core,wikisql,qwen3_06b_base,hidden_both,7101,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden_both,7101,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden_both,7101,mean_generated_tokens,25.6796875
core,wikisql,qwen3_06b_base,hidden_both,7102,primary,72.4609375
core,wikisql,qwen3_06b_base,hidden_both,7102,lf_correct_pct,66.796875
core,wikisql,qwen3_06b_base,hidden_both,7102,query_valid_pct,97.8515625
core,wikisql,qwen3_06b_base,hidden_both,7102,execution_ok_pct,97.65625
core,wikisql,qwen3_06b_base,hidden_both,7102,empty_prediction_pct,13.4765625
core,wikisql,qwen3_06b_base,hidden_both,7102,strict_json_pct,99.609375
core,wikisql,qwen3_06b_base,hidden_both,7102,native_eos_pct,100.0
core,wikisql,qwen3_06b_base,hidden_both,7102,capped_pct,0.0
core,wikisql,qwen3_06b_base,hidden_both,7102,mean_generated_tokens,25.9375
